ACCESSION: MSBNK-SMB_Measured-HSA032P0544001
RECORD_TITLE: Characterized; LysoPC(18:1(11Z)); LC-ESI-QTOF; MS2; POSITIVE; generated fron DDA dataset
DATE: 2025.04.02 (Averaged 2025.02.25, Processed 2025.02.25, Annotated 2025.03.31, Curated 2025.04.02)
AUTHORS: Shin-MassBank project
LICENSE: CC BY-NC-SA
PUBLICATION: Yu et al. Front Cell Infect Microbiol. 2022,11,763507
COMMENT: This is an averaged mass spectra data created by averaging product ion scan data obtained from the following DDA dataset.
COMMENT: The metabolite structure was characterized at Level 3 automatically. One of the possible structures is shown in the record.
COMMENT: REPOSITORY MetaboLights
COMMENT: DATASET_ID MTBLS3233
COMMENT: DATASET_TITLE The gut microbiome and metabolites are altered and interrelated in patients with rheumatoid arthritis
COMMENT: DATASET_AUTHORS Die Yu, Juping Du, Xia Pu, Liyuan Zheng, Shuaishuai Chen, Na Wang, Jun Li, Shiyong Chen, Shaobiao Pan, Bo Shen
COMMENT: MS1_M/Z_AVERAGED_THRES 15.000
COMMENT: MS2_M/Z_AVERAGED_THRES 20.000
COMMENT: DATASET_FILE_NUM 60
COMMENT: NUM_AVERAGED_SPEC 27
COMMENT: RAW_SPEC {'HC4-pos_4505': {'bp': 22009.0, 'sum': 51549.0}, 'HC3-pos_4838': {'bp': 13069.0, 'sum': 36449.0}, 'RA14-pos_4247': {'bp': 9998.0, 'sum': 24647.0}, 'RA11-pos_4350': {'bp': 8459.0, 'sum': 23036.0}, 'RA1-pos_4835': {'bp': 7415.0, 'sum': 18338.0}, 'RA11-pos_4299': {'bp': 6916.0, 'sum': 16691.0}, 'RA21-pos_3522': {'bp': 6525.0, 'sum': 18618.0}, 'HC15-pos_4506': {'bp': 6130.0, 'sum': 19220.0}, 'RA1-pos_5058': {'bp': 5810.0, 'sum': 16847.0}, 'RA7-pos_4368': {'bp': 5480.0, 'sum': 14820.0}, 'HC25-pos_4474': {'bp': 4939.0, 'sum': 19525.0}, 'RA3-pos_4397': {'bp': 3377.0, 'sum': 8347.0}, 'RA25-pos_4510': {'bp': 3339.0, 'sum': 11401.0}, 'HC10-pos_4426': {'bp': 2791.0, 'sum': 8519.0}, 'HC3-pos_4775': {'bp': 2780.0, 'sum': 6420.0}, 'RA4-pos_4543': {'bp': 2400.0, 'sum': 6417.0}, 'HC24-pos_4340': {'bp': 2235.0, 'sum': 6479.0}, 'RA15-pos_4633': {'bp': 1985.0, 'sum': 5304.0}, 'HC17-pos_4381': {'bp': 1928.0, 'sum': 6010.0}, 'RA9-pos_4230': {'bp': 1863.0, 'sum': 4945.0}, 'RA12-pos_4698': {'bp': 1411.0, 'sum': 4343.0}, 'HC21-pos_4380': {'bp': 1392.0, 'sum': 4055.0}, 'RA18-pos_4455': {'bp': 1317.0, 'sum': 5591.0}, 'QC1-pos_4296': {'bp': 1212.0, 'sum': 3932.0}, 'RA11-pos_4259': {'bp': 1099.0, 'sum': 2796.0}, 'HC20-pos_4633': {'bp': 1013.0, 'sum': 3111.0}, 'RA23-pos_4370': {'bp': 993.0, 'sum': 2987.0}}
COMMENT: RETENTION_TIME_STDEV 0.037
COMMENT: PRECURSOR_M/Z_RAW 544.335378
COMMENT: PRECURSOR_M/Z_STDEV 0.001085
COMMENT: PRECURSOR_IN_MS1 mz 544.338931; int 159.972; delta(ppm) 19.412541
COMMENT: PROPOSED_MF MS-FINDER 2.940; C12H39N13O2S2; [M+2ACN+H]+; delta(ppm) 114787.243152
COMMENT: PROPOSED_MF MS-FINDER 2.936; C15H56N9O2PS3; [M+Na]+; delta(ppm) 16794.052116
COMMENT: PROPOSED_MF MS-FINDER 2.936; C18H43N13O5; [M+Na]+; delta(ppm) 16783.907071
COMMENT: PROPOSED_MF MS-FINDER 2.935; C15H41N15O7; [M+H]+; delta(ppm) 0.451548
COMMENT: PROPOSED_MF MS-FINDER 2.934; C26H47N7O2S; [M+Na]+; delta(ppm) 16783.559091
COMMENT: PROPOSED_MF MS-FINDER 2.932; C23H56NO7PS; [M+Na]+; delta(ppm) 16782.962049
COMMENT: PROPOSED_MF MS-FINDER 2.931; C12H47N15O5P2; [M+H]+; delta(ppm) -8.074229
COMMENT: PROPOSED_MF MS-FINDER 2.930; C18H54N7O5PS2; [M+H]+; delta(ppm) -9.112469
COMMENT: PROPOSED_MF MS-FINDER 2.928; C20H39N5O7; [M+2ACN+H]+; delta(ppm) 114773.912491
COMMENT: PROPOSED_MF MS-FINDER 2.920; C29H43N7O2; [M+Na]+; delta(ppm) 16789.961827
COMMENT: PROPOSED_MF MS-FINDER 2.919; C14H39N19O3; [M+Na]+; delta(ppm) 16789.007273
COMMENT: PROPOSED_MF MS-FINDER 2.915; C18H46N11O6P; [M+H]+; delta(ppm) -9.972940
COMMENT: PROPOSED_MF MS-FINDER 2.914; C18H53N7O5S3; [M+H]+; delta(ppm) 8.365660
COMMENT: PROPOSED_MF MS-FINDER 2.914; C29H46N5O3P; [M+H]+; delta(ppm) -4.116541
COMMENT: PROPOSED_MF MS-FINDER 2.913; C21H47N9O4S; [M+Na]+; delta(ppm) 16791.199437
COMMENT: PROPOSED_MF MS-FINDER 2.908; C19H45N9O9; [M+H]+; delta(ppm) -4.481622
COMMENT: PROPOSED_MF MS-FINDER 2.908; C19H41N15O2S; [M+H]+; delta(ppm) 5.048177
COMMENT: PROPOSED_MF MS-FINDER 2.906; C12H46N15O5PS; [M+H]+; delta(ppm) 9.403936
COMMENT: PROPOSED_MF MS-FINDER 2.902; C27H49N3O6S; [M+H]+; delta(ppm) -4.818206
COMMENT: PROPOSED_MF MS-FINDER 2.897; C20H53N5O6P2; [M+Na]+; delta(ppm) 16791.327819
COMMENT: PROPOSED_MF MS-FINDER 2.895; C16H49N11O4P2; [M+Na]+; delta(ppm) 16796.428095
COMMENT: PROPOSED_MF MS-FINDER 2.895; C15H46N15O2P; [M+2Na-H]+; delta(ppm) 123835.329768
COMMENT: PROPOSED_MF MS-FINDER 2.894; C19H46N9O7P; [M+H]+; delta(ppm) 10.663839
COMMENT: PROPOSED_MF MS-FINDER 2.891; C23H50N3O9P; [M+H]+; delta(ppm) 5.730568
COMMENT: PROPOSED_MF MS-FINDER 2.887; C21H53N7O2S2; [M+2Na-H]+; delta(ppm) 123834.018444
COMMENT: PROPOSED_MF MS-FINDER 2.882; C31H49N3OS2; [M+H]+; delta(ppm) -0.221625
COMMENT: PROPOSED_MF MS-FINDER 2.874; C26H41N9O4; [M+H]+; delta(ppm) 6.308069
COMMENT: PROPOSED_MF MS-FINDER 2.870; C26H55N3OS3; [M+Na]+; delta(ppm) 16784.448705
COMMENT: PROPOSED_MF MS-FINDER 2.865; C29H51N3OS2; [M+Na]+; delta(ppm) 16790.851452
COMMENT: PROPOSED_MF MS-FINDER 2.862; C22H57NO7S3; [M+H]+; delta(ppm) 3.432411
COMMENT: PROPOSED_MF MS-FINDER 2.859; C16H48N11O6P; [M+Na]+; delta(ppm) 16780.769920
COMMENT: PROPOSED_MF MS-FINDER 2.858; C13H43N15O7; [M+Na]+; delta(ppm) 16791.547422
COMMENT: PROPOSED_MF MS-FINDER 2.858; C20H41N13O5; [M+H]+; delta(ppm) -6.938545
COMMENT: PROPOSED_MF MS-FINDER 2.854; C27H51N3O4P2; [M+H]+; delta(ppm) -7.150952
COMMENT: PROPOSED_MF MS-FINDER 2.848; C11H37N21O5; [M+H]+; delta(ppm) 5.384767
COMMENT: PROPOSED_MF MS-FINDER 2.847; C12H45N15O7S; [M+H]+; delta(ppm) -5.741487
COMMENT: PROPOSED_MF MS-FINDER 2.846; C23H57NO5P2S; [M+Na]+; delta(ppm) 16798.620292
COMMENT: PROPOSED_MF MS-FINDER 2.843; C19H54N5O6PS2; [M+H]+; delta(ppm) 11.524345
COMMENT: PROPOSED_MF MS-FINDER 2.842; C20H51N5O8S; [M+Na]+; delta(ppm) 16793.739598
COMMENT: PROPOSED_MF MS-FINDER 2.840; C17H51N11OS3; [M+Na]+; delta(ppm) 16797.189349
COMMENT: PROPOSED_MF MS-FINDER 2.839; C16H43N7O4S2; [M+2ACN+H]+; delta(ppm) 114781.112461
COMMENT: PROPOSED_MF MS-FINDER 2.837; C18H45N11O6S; [M+H]+; delta(ppm) 7.505159
COMMENT: PROPOSED_MF MS-FINDER 2.832; C12H41N21S2; [M+H]+; delta(ppm) 3.788288
COMMENT: PROPOSED_MF MS-FINDER 2.831; C25H54NO7PS; [M+H]+; delta(ppm) -7.852613
COMMENT: PROPOSED_MF MS-FINDER 2.829; C28H45N7O2S; [M+H]+; delta(ppm) -7.275127
COMMENT: PROPOSED_MF MS-FINDER 2.829; C35H45NO4; [M+H]+; delta(ppm) -6.015266
COMMENT: PROPOSED_MF MS-FINDER 2.827; C22H45N11OS2; [M+H]+; delta(ppm) 12.101853
COMMENT: PROPOSED_MF MS-FINDER 2.824; C24H51N5O3S2; [M+Na]+; delta(ppm) 16798.491908
COMMENT: PROPOSED_MF MS-FINDER 2.813; C15H43N9OS3; [M+2ACN+H]+; delta(ppm) 114796.009031
COMMENT: PROPOSED_MF MS-FINDER 2.808; C25H45N5O8; [M+H]+; delta(ppm) 8.765058
COMMENT: PROPOSED_MF MS-FINDER 2.801; C17H44N15O2P; [M+Na]+; delta(ppm) 16778.229824
COMMENT: PROPOSED_MF MS-FINDER 2.801; C13H41N19O3S; [M+H]+; delta(ppm) -8.198404
COMMENT: PROPOSED_MF MS-FINDER 2.799; C19H39N7O4S; [M+2ACN+H]+; delta(ppm) 114788.808868
COMMENT: PROPOSED_MF MS-FINDER 2.796; C18H44N13O3P; [M+Na]+; delta(ppm) 16799.565343
COMMENT: PROPOSED_MF MS-FINDER 2.790; C22H54N5O3PS; [M+2Na-H]+; delta(ppm) 123838.007807
COMMENT: PROPOSED_MF MS-FINDER 2.790; C24H49N7O2S; [M+2Na-H]+; delta(ppm) 123841.840361
COMMENT: PROPOSED_MF MS-FINDER 2.789; C18H45N3O6P2; [M+2ACN+H]+; delta(ppm) 114788.963189
COMMENT: PROPOSED_MF MS-FINDER 2.786; C23H55N3O4P2; [M+2Na-H]+; delta(ppm) 123841.997199
COMMENT: PROPOSED_MF MS-FINDER 2.784; C22H57N3O4P2S; [M+Na]+; delta(ppm) 16777.284813
COMMENT: PROPOSED_MF MS-FINDER 2.782; C17H41N17O; [M+2Na-H]+; delta(ppm) 123839.162303
COMMENT: PROPOSED_MF MS-FINDER 2.777; C18H43N3O8S; [M+2ACN+H]+; delta(ppm) 114791.862263
COMMENT: PROPOSED_MF MS-FINDER 2.776; C13H47N13O6P2; [M+H]+; delta(ppm) 12.562628
COMMENT: PROPOSED_MF MS-FINDER 2.773; C19H50N9O4P; [M+2Na-H]+; delta(ppm) 123829.099154
COMMENT: PROPOSED_MF MS-FINDER 2.772; C28H53N3OS3; [M+H]+; delta(ppm) -6.414652
COMMENT: PROPOSED_MF MS-FINDER 2.771; C17H44N5O5PS; [M+2ACN+H]+; delta(ppm) 114785.037811
COMMENT: PROPOSED_MF MS-FINDER 2.766; C12H31N17O3; [M+2ACN+H]+; delta(ppm) 114786.173783
COMMENT: PROPOSED_MF MS-FINDER 2.766; C16H36N11O3P; [M+2ACN+H]+; delta(ppm) 114798.865092
COMMENT: PROPOSED_MF MS-FINDER 2.764; C11H35N13O7; [M+2ACN+H]+; delta(ppm) 114789.227163
COMMENT: PROPOSED_MF MS-FINDER 2.763; C20H49N7O7; [M+2Na-H]+; delta(ppm) 123836.034786
COMMENT: PROPOSED_MF MS-FINDER 2.762; C17H43N15O2S; [M+Na]+; delta(ppm) 16796.299712
COMMENT: PROPOSED_MF MS-FINDER 2.761; C16H45N13O5; [M+2Na-H]+; delta(ppm) 123842.265477
COMMENT: PROPOSED_MF MS-FINDER 2.761; C20H40N5O5P; [M+2ACN+H]+; delta(ppm) 114792.734273
COMMENT: PROPOSED_MF MS-FINDER 2.759; C27H56NO2PS2; [M+Na]+; delta(ppm) 16787.714259
COMMENT: PROPOSED_MF MS-FINDER 2.758; C23H51N7O2S2; [M+Na]+; delta(ppm) 16777.156435
COMMENT: PROPOSED_MF MS-FINDER 2.756; C28H53NO4S; [M+2Na-H]+; delta(ppm) 123835.609675
COMMENT: PROPOSED_MF MS-FINDER 2.753; C23H53N3O6S; [M+2Na-H]+; delta(ppm) 123844.943549
COMMENT: PROPOSED_MF MS-FINDER 2.749; C18H52N9O2PS2; [M+Na]+; delta(ppm) 16800.454985
COMMENT: PROPOSED_MF MS-FINDER 2.746; C26H50N5O3PS; [M+H]+; delta(ppm) -10.309519
COMMENT: PROPOSED_MF MS-FINDER 2.742; C25H53NO7S2; [M+H]+; delta(ppm) 9.625560
COMMENT: PROPOSED_MF MS-FINDER 2.742; C27H50N3O4PS; [M+H]+; delta(ppm) 10.327245
COMMENT: PROPOSED_MF MS-FINDER 2.740; C25H50N5O3P; [M+2Na-H]+; delta(ppm) 123845.829780
COMMENT: PROPOSED_MF MS-FINDER 2.736; C20H55N3O7P2S; [M+H]+; delta(ppm) 14.683050
COMMENT: PROPOSED_MF MS-FINDER 2.736; C19H47N3O3S3; [M+2ACN+H]+; delta(ppm) 114789.878243
COMMENT: PROPOSED_MF MS-FINDER 2.735; C32H50NO2PS; [M+H]+; delta(ppm) 2.937006
COMMENT: PROPOSED_MF MS-FINDER 2.734; C19H39N17O; [M+Na]+; delta(ppm) 16781.366959
COMMENT: PROPOSED_MF MS-FINDER 2.731; C25H40N3O3P; [M+2ACN+H]+; delta(ppm) 114783.550155
COMMENT: PROPOSED_MF MS-FINDER 2.730; C14H49N13O3S3; [M+H]+; delta(ppm) 13.298957
COMMENT: PROPOSED_MF MS-FINDER 2.729; C20H48NO4PS2; [M+2ACN+H]+; delta(ppm) 114793.803655
COMMENT: PROPOSED_MF MS-FINDER 2.727; C21H49N7O5S2; [M+H]+; delta(ppm) 14.558870
COMMENT: PROPOSED_MF MS-FINDER 2.726; C21H45N13S2; [M+H]+; delta(ppm) -8.534985
COMMENT: PROPOSED_MF MS-FINDER 2.725; C16H44N7O2PS2; [M+2ACN+H]+; delta(ppm) 114799.934486
COMMENT: PROPOSED_MF MS-FINDER 2.722; C29H54NO2PS2; [M+H]+; delta(ppm) -3.256060
COMMENT: PROPOSED_MF MS-FINDER 2.722; C15H35N13O2S; [M+2ACN+H]+; delta(ppm) 114794.939644
COMMENT: PROPOSED_MF MS-FINDER 2.722; C23H43NO6S; [M+2ACN+H]+; delta(ppm) 114782.678159
COMMENT: PROPOSED_MF MS-FINDER 2.721; C11H43N19O3S; [M+Na]+; delta(ppm) 16782.604548
COMMENT: PROPOSED_MF MS-FINDER 2.721; C22H43N13S; [M+Na]+; delta(ppm) 16788.659289
COMMENT: PROPOSED_MF MS-FINDER 2.720; C24H43N9O4; [M+Na]+; delta(ppm) 16797.602270
COMMENT: PROPOSED_MF MS-FINDER 2.719; C24H49NO12; [M+H]+; delta(ppm) 11.222058
COMMENT: PROPOSED_MF MS-FINDER 2.718; C21H45N11O3; [M+2Na-H]+; delta(ppm) 123832.931647
COMMENT: PROPOSED_MF MS-FINDER 2.718; C13H48N7O2PS3; [M+2ACN+H]+; delta(ppm) 114792.237925
COMMENT: PROPOSED_MF MS-FINDER 2.716; C24H52N5O3PS; [M+Na]+; delta(ppm) 16780.421942
COMMENT: PROPOSED_MF MS-FINDER 2.716; C22H37N15O2; [M+H]+; delta(ppm) 11.241346
COMMENT: PROPOSED_MF MS-FINDER 2.713; C24H57N3OS3; [M+2Na-H]+; delta(ppm) 123842.927174
COMMENT: PROPOSED_MF MS-FINDER 2.712; C24H41N13S; [M+H]+; delta(ppm) -2.341984
COMMENT: PROPOSED_MF MS-FINDER 2.710; C17H49N13S2; [M+2Na-H]+; delta(ppm) 123840.249112
COMMENT: PROPOSED_MF MS-FINDER 2.696; C14H41N9O4P2; [M+2ACN+H]+; delta(ppm) 114795.093967
COMMENT: PROPOSED_MF MS-FINDER 2.694; C12H47N9OS4; [M+2ACN+H]+; delta(ppm) 114788.312524
COMMENT: PROPOSED_MF MS-FINDER 2.682; C27H37N13; [M+H]+; delta(ppm) 3.851093
COMMENT: PROPOSED_MF MS-FINDER 2.682; C10H36N15O4P; [M+2ACN+H]+; delta(ppm) 114782.402744
COMMENT: PROPOSED_MF MS-FINDER 2.674; C22H35N7O4; [M+2ACN+H]+; delta(ppm) 114796.505382
COMMENT: PROPOSED_MF MS-FINDER 2.673; C19H47N13S2; [M+Na]+; delta(ppm) 16782.256569
COMMENT: PROPOSED_MF MS-FINDER 2.672; C19H57N5O3S3; [M+2Na-H]+; delta(ppm) 123852.261170
COMMENT: PROPOSED_MF MS-FINDER 2.670; C22H47N7O7; [M+Na]+; delta(ppm) 16778.806920
COMMENT: PROPOSED_MF MS-FINDER 2.670; C22H55N3O6S2; [M+Na]+; delta(ppm) 16779.696526
COMMENT: PROPOSED_MF MS-FINDER 2.669; C24H54NO7P; [M+2Na-H]+; delta(ppm) 123848.932990
COMMENT: PROPOSED_MF MS-FINDER 2.665; C19H42N15O2P; [M+H]+; delta(ppm) -12.429836
COMMENT: PROPOSED_MF MS-FINDER 2.663; C14H45N17OS; [M+2Na-H]+; delta(ppm) 123831.340423
COMMENT: PROPOSED_MF MS-FINDER 2.652; C16H47N11O6S; [M+Na]+; delta(ppm) 16798.839898
COMMENT: PROPOSED_MF MS-FINDER 2.652; C16H35N11O5; [M+2ACN+H]+; delta(ppm) 114780.043103
COMMENT: PROPOSED_MF MS-FINDER 2.651; C30H52NO2PS; [M+Na]+; delta(ppm) 16794.117048
COMMENT: PROPOSED_MF MS-FINDER 2.650; C14H41N17O4S; [M+H]+; delta(ppm) 12.438448
COMMENT: PROPOSED_MF MS-FINDER 2.650; C15H40N7O7P; [M+2ACN+H]+; delta(ppm) 114801.918542
COMMENT: PROPOSED_MF MS-FINDER 2.645; C34H45N3OS; [M+H]+; delta(ppm) 5.971479
COMMENT: PROPOSED_MF MS-FINDER 2.645; C23H45NO4P2; [M+2ACN+H]+; delta(ppm) 114779.779134
COMMENT: PROPOSED_MF MS-FINDER 2.644; C27H45N7O2; [M+2Na-H]+; delta(ppm) 123849.662387
COMMENT: PROPOSED_MF MS-FINDER 2.641; C21H61N3OS4; [M+2Na-H]+; delta(ppm) 123835.105242
COMMENT: PROPOSED_MF MS-FINDER 2.635; C30H51NO4S; [M+Na]+; delta(ppm) 16778.458943
COMMENT: PROPOSED_MF MS-FINDER 2.635; C24H55N3O4P2S; [M+H]+; delta(ppm) -13.343893
COMMENT: PROPOSED_MF MS-FINDER 2.633; C18H57N7O2S3; [M+2Na-H]+; delta(ppm) 123826.196635
COMMENT: PROPOSED_MF MS-FINDER 2.630; C12H41N19O3; [M+2Na-H]+; delta(ppm) 123848.496237
COMMENT: PROPOSED_MF MS-FINDER 2.630; C20H50N7O5P; [M+2Na-H]+; delta(ppm) 123855.163824
COMMENT: PROPOSED_MF MS-FINDER 2.630; C14H39N9O6S; [M+2ACN+H]+; delta(ppm) 114797.993072
COMMENT: PROPOSED_MF MS-FINDER 2.628; C28H51NO5P2; [M+H]+; delta(ppm) 13.485943
COMMENT: PROPOSED_MF MS-FINDER 2.622; C22H43N3O3S2; [M+2ACN+H]+; delta(ppm) 114797.574771
COMMENT: PROPOSED_MF MS-FINDER 2.620; C21H41N11O6; [M+H]+; delta(ppm) 13.698359
COMMENT: PROPOSED_MF MS-FINDER 2.619; C23H47N5O8; [M+Na]+; delta(ppm) 16800.142462
COMMENT: PROPOSED_MF MS-FINDER 2.618; C19H57N7S5; [M+H]+; delta(ppm) 6.769171
COMMENT: PROPOSED_MF MS-FINDER 2.618; C23H49N3O11; [M+H]+; delta(ppm) -9.414744
COMMENT: PROPOSED_MF MS-FINDER 2.617; C21H37N17O; [M+H]+; delta(ppm) -9.395456
COMMENT: PROPOSED_MF MS-FINDER 2.609; C17H53N9O4S3; [M+H]+; delta(ppm) -12.271024
COMMENT: PROPOSED_MF MS-FINDER 2.608; C29H45N5O3S; [M+H]+; delta(ppm) 13.361763
COMMENT: PROPOSED_MF MS-FINDER 2.606; C15H47N13O5S; [M+Na]+; delta(ppm) 16777.504411
COMMENT: PROPOSED_MF MS-FINDER 2.600; C19H49N9O4S; [M+2Na-H]+; delta(ppm) 123851.174338
COMMENT: PROPOSED_MF MS-FINDER 2.598; C18H61N3O4S5; [M+H]+; delta(ppm) 9.226162
COMMENT: PROPOSED_MF MS-FINDER 2.595; C25H49N7O2S2; [M+H]+; delta(ppm) -13.468067
COMMENT: PROPOSED_MF MS-FINDER 2.593; C23H61NO2S5; [M+H]+; delta(ppm) 1.835938
COMMENT: PROPOSED_MF MS-FINDER 2.586; C9H35N17O3S; [M+2ACN+H]+; delta(ppm) 114778.477412
COMMENT: PROPOSED_MF MS-FINDER 2.585; C23H43N11O3; [M+Na]+; delta(ppm) 16776.266834
COMMENT: PROPOSED_MF MS-FINDER 2.584; C18H39N9OS2; [M+2ACN+H]+; delta(ppm) 114803.705644
COMMENT: PROPOSED_MF MS-FINDER 2.584; C21H39N3O8; [M+2ACN+H]+; delta(ppm) 114799.558819
COMMENT: PROPOSED_MF MS-FINDER 2.581; C27H53N3OS2; [M+2Na-H]+; delta(ppm) 123850.749216
COMMENT: PROPOSED_MF MS-FINDER 2.572; C25H39N13; [M+Na]+; delta(ppm) 16795.062090
COMMENT: PROPOSED_MF MS-FINDER 2.572; C35H46NO2P; [M+H]+; delta(ppm) 9.130149
COMMENT: PROPOSED_MF MS-FINDER 2.566; C22H62NO2PS3; [M+2Na-H]+; delta(ppm) 123839.094613
COMMENT: PROPOSED_MF MS-FINDER 2.564; C27H43NOS2; [M+2ACN+H]+; delta(ppm) 114788.390574
COMMENT: PROPOSED_MF MS-FINDER 2.562; C17H52NO4PS3; [M+2ACN+H]+; delta(ppm) 114786.107178
COMMENT: PROPOSED_MF MS-FINDER 2.556; C15H39N7O9; [M+2ACN+H]+; delta(ppm) 114783.096449
COMMENT: PROPOSED_MF MS-FINDER 2.554; C23H55NO7S2; [M+Na]+; delta(ppm) 16801.032105
COMMENT: PROPOSED_MF MS-FINDER 2.554; C25H57NO4S2; [M+2Na-H]+; delta(ppm) 123827.787844
COMMENT: PROPOSED_MF MS-FINDER 2.549; C25H49N5O5; [M+2Na-H]+; delta(ppm) 123826.701060
COMMENT: PROPOSED_MF MS-FINDER 2.543; C14H47N5O5S3; [M+2ACN+H]+; delta(ppm) 114799.062465
COMMENT: PROPOSED_MF MS-FINDER 2.543; C20H35N11S; [M+2ACN+H]+; delta(ppm) 114785.755490
COMMENT: PROPOSED_MF MS-FINDER 2.535; C26H58NO2PS3; [M+H]+; delta(ppm) -9.449050
COMMENT: PROPOSED_MF MS-FINDER 2.532; C13H45N13O8S; [M+H]+; delta(ppm) 14.895466
COMMENT: PROPOSED_MF MS-FINDER 2.529; C24H45N7O7; [M+H]+; delta(ppm) -11.871643
COMMENT: PROPOSED_MF MS-FINDER 2.529; C24H53N3O6S2; [M+H]+; delta(ppm) -11.011176
COMMENT: PROPOSED_MF MS-FINDER 2.529; C19H44NO9P; [M+2ACN+H]+; delta(ppm) 114795.787689
COMMENT: PROPOSED_MF MS-FINDER 2.526; C25H58NO2PS2; [M+2Na-H]+; delta(ppm) 123846.916601
COMMENT: PROPOSED_MF MS-FINDER 2.526; C15H37N21S; [M+H]+; delta(ppm) 9.981442
COMMENT: PROPOSED_MF MS-FINDER 2.522; C17H61N5O3S5; [M+H]+; delta(ppm) -11.410558
COMMENT: PROPOSED_MF MS-FINDER 2.520; C23H59N3OS4; [M+Na]+; delta(ppm) 16778.046038
COMMENT: PROPOSED_MF MS-FINDER 2.519; C21H63NO2S5; [M+Na]+; delta(ppm) 16792.978694
COMMENT: PROPOSED_MF MS-FINDER 2.518; C32H47N3OS; [M+Na]+; delta(ppm) 16797.254280
COMMENT: PROPOSED_MF MS-FINDER 2.516; C17H39N11S2; [M+2ACN+H]+; delta(ppm) 114778.059125
COMMENT: PROPOSED_MF MS-FINDER 2.515; C26H57NO2S4; [M+H]+; delta(ppm) 8.029068
COMMENT: PROPOSED_MF MS-FINDER 2.515; C22H44N3O3PS; [M+2ACN+H]+; delta(ppm) 114775.853820
COMMENT: PROPOSED_MF MS-FINDER 2.512; C14H40N9O6P; [M+2ACN+H]+; delta(ppm) 114776.272105
COMMENT: PROPOSED_MF MS-FINDER 2.512; C23H44NO4PS; [M+2ACN+H]+; delta(ppm) 114801.500238
COMMENT: PROPOSED_MF MS-FINDER 2.501; C24H60NO2PS3; [M+Na]+; delta(ppm) 16781.311551
COMMENT: PROPOSED_MF MS-FINDER 2.501; C20H65NO2S6; [M+H]+; delta(ppm) -4.357114
COMMENT: PROPOSED_MF MS-FINDER 2.477; C21H56N5O3PS2; [M+Na]+; delta(ppm) 16774.019326
COMMENT: PROPOSED_MF MS-FINDER 2.460; C20H45N13S; [M+2Na-H]+; delta(ppm) 123848.071116
COMMENT: PROPOSED_MF MS-FINDER 2.459; C21H48N9O4P; [M+Na]+; delta(ppm) 16773.129731
COMMENT: PROPOSED_MF MS-FINDER 2.459; C30H39NOS; [M+2ACN+H]+; delta(ppm) 114796.087082
COMMENT: PROPOSED_MF MS-FINDER 2.455; C17H59N7S5; [M+Na]+; delta(ppm) 16798.078987
COMMENT: PROPOSED_MF MS-FINDER 2.444; C16H51N13S3; [M+Na]+; delta(ppm) 16775.853930
COMMENT: PROPOSED_MF MS-FINDER 2.441; C16H51N3O3S4; [M+2ACN+H]+; delta(ppm) 114782.181820
COMMENT: PROPOSED_MF MS-FINDER 2.425; C24H47NOS3; [M+2ACN+H]+; delta(ppm) 114780.694172
COMMENT: PROPOSED_MF MS-FINDER 2.408; C14H53N13S3; [M+2Na-H]+; delta(ppm) 123832.427217
COMMENT: PROPOSED_MF MS-FINDER 2.406; C15H36N13O2P; [M+2ACN+H]+; delta(ppm) 114773.218796
COMMENT: PROPOSED_MF MS-FINDER 2.405; C33H48NO2P; [M+Na]+; delta(ppm) 16800.519917
COMMENT: PROPOSED_MF MS-FINDER 2.385; C17H31N15O; [M+2ACN+H]+; delta(ppm) 114776.989773
COMMENT: PROPOSED_MF MS-FINDER 2.384; C14H48N15O2PS; [M+Na]+; delta(ppm) 16771.827236
COMMENT: PROPOSED_MF MS-FINDER 2.361; C16H43N17OS; [M+Na]+; delta(ppm) 16774.964331
COMMENT: PROPOSED_MF MS-FINDER 2.361; C32H45N5; [M+2Na-H]+; delta(ppm) 123840.328435
COMMENT: PROPOSED_MF MS-FINDER 2.352; C24H59NO2S4; [M+Na]+; delta(ppm) 16799.381548
COMMENT: PROPOSED_MF MS-FINDER 2.332; C23H31N11; [M+2ACN+H]+; delta(ppm) 114793.451962
COMMENT: PROPOSED_MF MS-FINDER 2.322; C26H51NO9; [M+Na]+; delta(ppm) 16773.706820
COMMENT: PROPOSED_MF MS-FINDER 2.319; C18H49N11O3S; [M+2Na-H]+; delta(ppm) 123825.109854
COMMENT: PROPOSED_MF MS-FINDER 2.315; C28H54NO2PS; [M+2Na-H]+; delta(ppm) 123854.738698
COMMENT: PROPOSED_MF MS-FINDER 2.301; C18H31N13O2; [M+2ACN+H]+; delta(ppm) 114802.636243
COMMENT: PROPOSED_MF MS-FINDER 2.300; C34H43N5; [M+Na]+; delta(ppm) 16782.321499
COMMENT: PROPOSED_MF MS-FINDER 2.296; C20H47NO6S2; [M+2ACN+H]+; delta(ppm) 114774.981837
COMMENT: PROPOSED_MF MS-FINDER 2.293; C11H31N19S; [M+2ACN+H]+; delta(ppm) 114801.070488
COMMENT: PROPOSED_MF MS-FINDER 2.288; C29H49N5S; [M+2Na-H]+; delta(ppm) 123832.506538
COMMENT: PROPOSED_MF MS-FINDER 2.270; C26H45N9O; [M+2Na-H]+; delta(ppm) 123823.597973
