ACCESSION: MSBNK-SMB_Measured-HSA032P0468010
RECORD_TITLE: Uncharacterized; LC-ESI-QTOF; MS2; POSITIVE; Averaged data
DATE: 2025.04.02 (Averaged 2025.02.25, Processed 2025.02.25, Annotated 2025.03.31, Curated 2025.04.02)
AUTHORS: Shin-MassBank project
LICENSE: CC BY-NC-SA
PUBLICATION: Yu et al. Front Cell Infect Microbiol. 2022,11,763507
COMMENT: This is an averaged mass spectra data created by averaging product ion scan data obtained from the following DDA dataset.
COMMENT: REPOSITORY MetaboLights
COMMENT: DATASET_ID MTBLS3233
COMMENT: DATASET_TITLE The gut microbiome and metabolites are altered and interrelated in patients with rheumatoid arthritis
COMMENT: DATASET_AUTHORS Die Yu, Juping Du, Xia Pu, Liyuan Zheng, Shuaishuai Chen, Na Wang, Jun Li, Shiyong Chen, Shaobiao Pan, Bo Shen
COMMENT: MS1_M/Z_AVERAGED_THRES 15.000
COMMENT: MS2_M/Z_AVERAGED_THRES 20.000
COMMENT: DATASET_FILE_NUM 60
COMMENT: NUM_AVERAGED_SPEC 26
COMMENT: RAW_SPEC {'HC7-pos_1983': {'bp': 156243.0, 'sum': 300965.0}, 'HC9-pos_2000': {'bp': 151781.0, 'sum': 264090.0}, 'HC23-pos_2004': {'bp': 7008.0, 'sum': 18663.0}, 'RA25-pos_2045': {'bp': 6783.0, 'sum': 13260.0}, 'HC17-pos_2020': {'bp': 11063.0, 'sum': 22059.0}, 'HC4-pos_2076': {'bp': 21341.0, 'sum': 44963.0}, 'RA12-pos_2247': {'bp': 135031.0, 'sum': 230821.0}, 'QC4-pos_2049': {'bp': 4289.0, 'sum': 8235.0}, 'RA15-pos_2202': {'bp': 6791.0, 'sum': 13468.0}, 'HC20-pos_2088': {'bp': 4654.0, 'sum': 13866.0}, 'HC14-pos_2130': {'bp': 27767.0, 'sum': 46656.0}, 'QC7-pos_1990': {'bp': 3867.0, 'sum': 7054.0}, 'RA16-pos_1982': {'bp': 8062.0, 'sum': 16506.0}, 'HC5-pos_2171': {'bp': 55982.0, 'sum': 85481.0}, 'QC1-pos_1960': {'bp': 5011.0, 'sum': 11322.0}, 'RA18-pos_2067': {'bp': 9335.0, 'sum': 17535.0}, 'QC2-pos_2006': {'bp': 6313.0, 'sum': 12322.0}, 'RA13-pos_2016': {'bp': 37456.0, 'sum': 59801.0}, 'HC9-pos_1987': {'bp': 154323.0, 'sum': 278777.0}, 'HC7-pos_1974': {'bp': 150948.0, 'sum': 275644.0}, 'HC13-pos_2186': {'bp': 27112.0, 'sum': 44469.0}, 'HC5-pos_2159': {'bp': 77309.0, 'sum': 125047.0}, 'RA5-pos_2239': {'bp': 15088.0, 'sum': 41139.0}, 'RA12-pos_2236': {'bp': 134161.0, 'sum': 244639.0}, 'RA15-pos_2124': {'bp': 14099.0, 'sum': 34227.0}, 'RA3-pos_2038': {'bp': 8532.0, 'sum': 24628.0}}
COMMENT: RETENTION_TIME_STDEV 0.021
COMMENT: PRECURSOR_M/Z_RAW 468.302906
COMMENT: PRECURSOR_M/Z_STDEV 0.002666
COMMENT: PRECURSOR_IN_MS1 mz 468.306091; int 999.000; delta(ppm) 16.387260
COMMENT: PROPOSED_CHARGE_STATE ND
COMMENT: PROPOSED_ISOTOPE_STATE ND
COMMENT: PROPOSED_MAX_NUM_S 0
COMMENT: PROPOSED_MF SevenGoldenRules 14.967; C30H37N5; [M+H]+; delta(ppm) -14.966898
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 2.000; UWVHZZNRGQZPJC-UHFFFAOYSA-N; [M+H]+; 1-[2,6-di(propan-2-yl)phenyl]-3-[2-(1-methylindol-3-yl)-3-phenylpropyl]urea
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.981; HPMMRLGHBHBDGJ-UHFFFAOYSA-N; [M+H]+; N-(2-adamantyl)-N-butyl-5-methyl-1,3-diphenylpyrazole-4-carboxamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.850; CUMXHINERNWHNV-UHFFFAOYSA-N; [M+H]+; 1-[benzyl(methyl)amino]-3-[3-(3-methylpiperidin-1-yl)propyl]-3-phenylindol-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.850; BGJRJHZJCBOQMB-UHFFFAOYSA-N; [M+H]+; 1-[benzyl(methyl)amino]-3-phenyl-3-(4-piperidin-1-ylbutyl)indol-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.633; KFKWZQTZBSMJOH-UHFFFAOYSA-N; [M+H]+; N-[[1-[3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl]-4-phenylpiperidin-4-yl]methyl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.615; IHRXHTSCANFHII-UHFFFAOYSA-N; [M+H]+; 2-[2-(butylcarbamoyloxy)ethyl-[2-(2,3-dimethoxyphenyl)ethyl]amino]ethyl N-butylcarbamate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.614; YYODHLQGMGHCNI-UHFFFAOYSA-N; [M+H]+; 2-[2-(3-methoxy-2-propoxyphenyl)ethyl-[2-(propylcarbamoyloxy)ethyl]amino]ethyl N-propylcarbamate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.589; GOCWQQRQNXBIDL-UHFFFAOYSA-N; [M+H]+; 1-[3-(4-benzhydrylpiperazin-1-yl)propyl]-4-phenylpiperidin-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.589; NQUZYRFIHVAREX-UHFFFAOYSA-N; [M+H]+; 1-[3-(4-benzhydrylpiperazin-1-yl)propyl]-6-phenylpiperidin-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.589; BJGRCLTUASFUGD-UHFFFAOYSA-N; [M+H]+; 1-[3-(4-benzhydrylpiperazin-1-yl)propyl]-5-phenylpiperidin-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.197; AQYCJIBMNCSKNS-UHFFFAOYSA-N; [M+H]+; 2,2-bis[[3-(aziridin-1-yl)-2-methylpropanoyl]oxymethyl]butyl 3-(aziridin-1-yl)-2-methylpropanoate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.143; OLKNJLQXKYIUDJ-IHFGGWKQSA-N; [M+H]+; (1S,2S,6R,14R,15R,16R)-5-but-3-enyl-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.039; BXHQKJWGFMPOJS-UHFFFAOYSA-N; [M+H]+; (3-pentadecylphenyl) 2-carbamoyloxybenzoate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.015; BOEUMMIJJSSKQB-UHFFFAOYSA-N; [M+H]+; [2-(2,2-dimethylpropanoyloxy)-4-[2-[2-phenylethyl(propyl)amino]ethyl]phenyl] 2,2-dimethylpropanoate
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -56.690; RVNBVQKDPQVSOY; [M+H]+; 1-heptadecanoyl-glycero-3-phosphoethanolamine
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -70.922; VXUOFDJKYGDUJI; [M+H]+; Lyso-dmpc
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -91.456; IGZPHNNYPPAPLA; [M+H]+; 2-tetradecanoyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -123.932; WNCMKZYTLBIUSK; [M+H]+; 1-dodecyl-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS5_Confidence:biodatabase 0.165; RVNBVQKDPQVSOY; [M+H]+; 1-heptadecanoyl-glycero-3-phosphoethanolamine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -168.536; UIXZZSUQFOFJGX; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-pentadecoxypropan-2-yl] acetate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -185.297; IKGPZDUJSSAYQG; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-octoxypropan-2-yl] nonanoate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -187.774; OWUKSZBRIQOVTE; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-nonoxypropan-2-yl] octanoate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -190.813; RVNBVQKDPQVSOY; [M+H]+; 2-azaniumylethyl (2R)-3-(heptadecanoyloxy)-2-hydroxypropyl phosphate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -190.853; WNCMKZYTLBIUSK; [M+H]+; 1-Dodecyl-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -191.673; OEACHEQAABGVAM; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-decoxypropan-2-yl] heptanoate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -199.631; SQIXEOUVMZQPKG; [M+H]+; (2S)-2-amino-3-[3-hexadecoxypropoxy(hydroxy)phosphoryl]oxypropanoic acid
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -200.876; LGBJZDZVAUJHMF; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-tridecoxypropan-2-yl] butanoate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -201.947; VXUOFDJKYGDUJI; [M+H]+; [1-Myristoyl-glycerol-3-YL]phosphonylcholine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -202.349; XKWYLPWUAPQKMB; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-tetradecoxypropan-2-yl] propanoate
COMMENT: PROPOSED_COMPOUND SIRIUS6_Confidence:biodatabase 0.118; UIXZZSUQFOFJGX; [M+H]+; [1-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-3-pentadecoxypropan-2-yl] acetate
COMMENT: CONFIDENCE Level 4: Unequivocal precursor ion formula C22H47N1O7P1; Top hit by both SIRIUS6_Zodiac and MS-FINDER; and SevenGoldenRules(5), SIRIUS5_Sirius(1), SIRIUS5_Zodiac(1);
CH$NAME: Uncharacterized
CH$COMPOUND_CLASS: Uncharacterized
CH$FORMULA: C39H42O2
CH$EXACT_MASS: 542.318480
CH$SMILES: CCCC#Cc1cc(C#CCCC)cc(C#Cc2cc(C#CC(C)(C)C)c(cc2C#CC(C)(C)C)C2OCCO2)c1
CH$IUPAC: InChI=1S/C39H42O2/c1-9-11-13-15-30-25-31(16-14-12-10-2)27-32(26-30)17-18-33-28-35(20-22-39(6,7)8)36(37-40-23-24-41-37)29-34(33)19-21-38(3,4)5/h25-29,37H,9-12,23-24H2,1-8H3
CH$LINK: PUBCHEM CID:11353257
SP$SCIENTIFIC_NAME: Homo sapiens
SP$LINK: NCBI-TAXONOMY 9606 
SP$SAMPLE: Feces
AC$INSTRUMENT: UPLC system, AB SCIEX - TripleTOF 5600+ mass spectrometer, AB SCIEX
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 30 V
AC$MASS_SPECTROMETRY: ION_SPRAY_VOLTAGE 5.0 kV
AC$MASS_SPECTROMETRY: IONIZATION ESI
AC$MASS_SPECTROMETRY: MASS_ACCURACY MS1(ppm) 15.00; MS2(ppm) 20.00
AC$CHROMATOGRAPHY: COLUMN_NAME ACQUITY UPLC T3 column (1.8 µm, 100 mm x 2.1 mm; Waters)
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0.0-0.5 min, 5% B; 0.5-7.0 min,` 100% B; 7.0-8.0 min, 100% B; 8.0-8.1 min, 5% B; 8.1-10.0 min, 5% B. 
AC$CHROMATOGRAPHY: FLOW_RATE 0.4 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 2.898
MS$FOCUSED_ION: PRECURSOR_M/Z 468.305178
MS$DATA_PROCESSING: RECALIBRATE Data dependent recalibration using whole DDA dataset
PK$SPLASH: splash10-014i-0200900000-69ddb426c1672e990c7b
PK$ANNOTATION: m/z int m/z_nocal m/z_std(ppm) int_std cor n annotation
  83.0601529 7.3769 83.060355 13.4842 2.95 0.9561 21 ?
  95.0604730 10.4109 95.060730 12.9497 5.08 0.8737 23 f{C2H9N1O3}/29.23ppm,p-C20H38O4P1
  110.0710272 96.6213 110.071363 5.9689 62.49 0.9371 26 f{C7H10O1}/-14.44ppm,p-C15H37N1O6P1
  112.0863280 9.0145 112.086675 15.5594 4.82 0.8906 23 f{C7H12O1}/-17.29ppm,p-C15H35N1O6P1
  125.0961772 5.3832 125.096601 16.4833 3.59 0.8948 19 f{C8H13O1}/0.69ppm,p-C14H34N1O6P1
  155.1075258 6.8635 155.108157 13.1844 3.79 0.9203 20 f{C9H15O2}/5.61ppm,p-C13H32N1O5P1
  156.0764327 213.0235 156.077071 4.8374 172.86 0.8735 26 f{C11H10N1}/-27.83ppm,p-C11H37O7P1
  171.1013212 7.1626 171.102156 18.3283 5.19 0.7870 24 f{C12H13N1}/-17.12ppm,p-C10H34O7P1
  277.2174268 12.7791 277.219914 11.5433 7.90 0.9033 21 f{C14H31N1O4}/-26.45ppm,p-C8H16O3P1
  295.2280846 9.2488 295.230002 10.5308 4.46 0.8910 22 f{C15H36O3P1}/-39.19ppm,p-C7H11N1O4
  343.1680745 22.4074 343.168039 9.3278 22.93 0.7961 26 f{C20H25N1O4}/-28.37ppm,p-C2H22O3P1
  344.1762596 95.8082 344.176176 8.5044 81.32 0.7969 26 f{C21H29O2P1}/-39.82ppm,p-C1H18N1O5
  404.2911124 9.0280 404.293865 16.6019 6.24 0.8307 22 f{C22H45O4P1}/-34.34ppm,p-H2N1O3
  422.3018004 94.1857 422.305006 8.2334 39.80 0.9473 26 f{C22H47O5P1}/-32.58ppm,p-N1O2
  423.2864154 7.8346 423.289646 13.5228 3.57 0.9157 24 f{C21H44O6P1}/-1.38ppm,p-C1H3N1O1
  424.3191606 18.6967 424.322418 12.1607 6.47 0.9442 25 f{C21H46N1O7}/-18.19ppm,p-C1H1P1
  450.2969581 17.9147 450.300923 11.9343 6.29 0.9325 26 f{C22H45N1O6P1}/-2.09ppm,p-H2O1
  466.8408911 11.0030 466.845337 18.9315 7.29 0.8738 26 ?
  467.0713052 5.0254 467.075758 25.3773 3.68 0.8834 19 ?
  468.1734994 6.7080 468.177985 25.6038 7.98 0.0022 22 ?
  468.2071054 8.4190 468.211592 17.0950 7.91 -0.2322 20 ?
  468.2483291 31.7988 468.252817 15.1309 30.95 -0.2586 20 ?
  468.3055769 999.0000 468.310067 7.5784 0.00 1.0000 26 f{C22H47N1O7P1}/-6.17ppm,p
PK$NUM_PEAK: 23
PK$PEAK: m/z int. rel.int.
  83.060153 7.38 7
  95.060473 10.41 10
  110.071027 96.62 96
  112.086328 9.01 9
  125.096177 5.38 5
  155.107526 6.86 6
  156.076433 213.02 213
  171.101321 7.16 7
  277.217427 12.78 12
  295.228085 9.25 9
  343.168074 22.41 22
  344.176260 95.81 95
  404.291112 9.03 9
  422.301800 94.19 94
  423.286415 7.83 7
  424.319161 18.70 18
  450.296958 17.91 17
  466.840891 11.00 11
  467.071305 5.03 5
  468.173499 6.71 6
  468.207105 8.42 8
  468.248329 31.80 31
  468.305577 999.00 999
//
