ACCESSION: MSBNK-SMB_Measured-HSA015P0451001
RECORD_TITLE: Uncharacterized; LC-ESI-QFT; MS2; POSITIVE; Averaged data
DATE: 2025.03.05 (Averaged 2025.02.21, Processed 2025.02.21, Annotated 2025.03.05, Curated 2025.03.05)
AUTHORS: Shin-MassBank project
LICENSE: CC BY-NC-SA
PUBLICATION: Ruggiero et al. Int J Cancer. 2023, 153, 1, 210-223
COMMENT: This is an averaged mass spectra data created by averaging product ion scan data obtained from the following DDA dataset.
COMMENT: REPOSITORY MetaboLights
COMMENT: DATASET_ID MTBLS6402
COMMENT: DATASET_TITLE FSCN1 as a new druggable target in adrenocortical carcinoma
COMMENT: DATASET_AUTHORS Andrei Turtoi, Enzo Lalli
COMMENT: MS1_M/Z_AVERAGED_THRES 5.000
COMMENT: MS2_M/Z_AVERAGED_THRES 5.000
COMMENT: DATASET_FILE_NUM 27
COMMENT: NUM_AVERAGED_SPEC 10
COMMENT: RAW_SPEC {'EL05_pos_9215': {'bp': 74059.0, 'sum': 484517.0}, 'EL07_pos_9141': {'bp': 70849.0, 'sum': 493278.0}, 'EL09_pos_9159': {'bp': 62782.0, 'sum': 417647.0}, 'EL11_pos_9136': {'bp': 57453.0, 'sum': 389452.0}, 'EL06_pos_9183': {'bp': 55072.0, 'sum': 348031.0}, 'EL16_pos_9149': {'bp': 50715.0, 'sum': 320753.0}, 'EL24_pos_9148': {'bp': 48695.0, 'sum': 344516.0}, 'EL20_pos_9155': {'bp': 44954.0, 'sum': 308917.0}, 'EL04_pos_9131': {'bp': 44760.0, 'sum': 305973.0}, 'EL08_pos_9161': {'bp': 32449.0, 'sum': 184590.0}}
COMMENT: RETENTION_TIME_STDEV 0.009
COMMENT: PRECURSOR_M/Z_RAW 451.164676
COMMENT: PRECURSOR_M/Z_STDEV 0.000166
COMMENT: PRECURSOR_IN_MS1 mz 451.164605; int 61.714; delta(ppm) 0.876731
COMMENT: PROPOSED_CHARGE_STATE ND
COMMENT: PROPOSED_ISOTOPE_STATE ND
COMMENT: PROPOSED_ION_FORM M+H; M+Na; mz 473.147025; int 9.130; cor 0.983
COMMENT: PROPOSED_ION_FORM M+Na; M+2Na-H; mz 473.147025; int 9.130; cor 0.983
COMMENT: PROPOSED_MAX_NUM_S 0
COMMENT: PROPOSED_MF SevenGoldenRules 2.763; C20H28N4O4P2; [M+H]+; delta(ppm) -2.763478
  175.0154851 935.9306 ? 175.015857 0.4800 77.51 0.9030 10
  275.0674155 141.9690 ? 275.067806 1.5742 27.83 0.6833 9
  321.0276245 62.7711 ? 321.028048 1.9998 13.09 0.8095 8
  331.1303440 558.6339 ? 331.130773 0.9422 43.03 1.0000 10
  332.1328915 90.2166 ? 332.133321 1.7794 14.59 0.8167 9
  377.0917182 299.3015 ? 377.092169 1.4347 41.56 0.6833 9
  395.1019074 999.0000 ? 395.102364 0.4758 45.76 0.9273 10
PK$NUM_PEAK: 15
PK$PEAK: m/z int. rel.int.
  53.038863 64.52 64
  55.054528 184.19 184
  57.070162 198.82 198
  71.049253 97.53 97
  83.049203 513.99 513
  117.010034 260.86 260
  147.020465 134.16 134
  165.031219 390.12 390
  175.015485 935.93 935
  275.067416 141.97 141
  321.027624 62.77 62
  331.130344 558.63 558
  332.132892 90.22 90
  377.091718 299.30 299
  395.101907 999.00 999
//
